year,metabolite,siteID,country,city,mon,tue,wed,thu,fri,sat,sun
2017,MDMA,DE033,DE,Stuttgart,32.55,14.52,9.13,8.82,41.49,32.49,0
2017,MDMA,ES001,ES,Barcelona,89.58,43.52,25.25,36.66,24.2,42.27,74.94
2017,MDMA,ES002,ES,Castellon,12.15,13.15,5.87,3.51,2.11,18.26,18.77
2017,MDMA,ES003,ES,Madrid VdlV,20.8,10.76,7.28,6.81,8.2,18.01,20.42
2017,MDMA,ES005,ES,Santiago,7.93,0.71,6.21,7.65,11.93,18.85,27.45
2017,MDMA,FI001,FI,Espoo,24.93,10.62,10.94,09.05,9.3,30.81,38.21
2017,MDMA,FI003,FI,Helsinki,34.35,17.04,9.85,9.59,11.46,36.28,69.4
2017,MDMA,FI024,FI,Tampere,48.43,28.29,25.37,24.33,30.27,59.1,95.77
2017,MDMA,FI025,FI,Turku,28.01,7.37,8.56,8.13,14.53,9.3,27.22
2017,MDMA,FR003,FR,Bordeaux I,53.52,14.93,16.19,2.94,2.69,2.52,37.48
2017,MDMA,FR004,FR,Fort-de-France P,0,0,0,0,0,0,0
2017,MDMA,FR005,FR,Paris Seine Centre,87.89,26.98,22.29,3.11,22.81,69.59,71.37
2017,MDMA,FR006,FR,Paris South Suburbs,7.27,1.62,1.91,1.62,11.83,1.65,10.46
2017,MDMA,GB001,GB,Bristol,28.93,13.74,11.88,15.48,21.49,68.94,70.86
2017,MDMA,GR001,GR,Athens,4.14,2,0,1.8,1.63,0,6.75
2017,MDMA,HR001,HR,Zagreb,45.08,23.17,14.41,15.7,19.21,43.89,66.89
2017,MDMA,IS002,IS,Reykjavik Klettagarðar,50.41,25.93,14.84,20.45,24.74,50.72,68.51
2017,MDMA,IT002,IT,Milan,04.08,2.95,1.86,1.56,02.06,6.79,11.11
2017,MDMA,LT003,LT,Vilnius,13.52,9.86,6.18,5.84,32.94,6.14,37.25
2017,MDMA,NL001,NL,Amsterdam,345.34,292.32,259.05,214.09,136.19,157.35,207.66
2017,MDMA,NL002,NL,Eindhoven,163.94,106.76,230.04,210.44,133.54,109.73,201.13
2017,MDMA,NL003,NL,Nieuwegein Ijssel.,71.79,40.42,46.66,25.56,37.05,41.43,76.28
2017,MDMA,NL004,NL,Oudewater,35.03,13.04,44.54,16.24,11.01,17.07,47.83
2017,MDMA,NL005,NL,Utrecht,67.55,45.39,62.36,48.25,42.16,61.05,91.97
2017,MDMA,NO001,NO,Oslo,26.67,20.67,10.22,11.37,22.52,22.52,22.52
2017,MDMA,PL003,PL,Krakow P,10.34,5.16,4.62,3.32,0,0,10.7
2017,MDMA,PT001,PT,Almada,36.08,3.25,8.73,3.37,1.43,8.62,3.8
2017,MDMA,PT002,PT,Lisbon,44.07,0,15.7,15.72,16.38,42.17,95.86
2017,MDMA,PT003,PT,Porto,12.99,12.24,10.19,6.25,7.49,13.41,13.11
2017,MDMA,SI003,SI,Ljubljana,30.11,26.15,14.28,16.36,11.72,83.9,66.58
2017,MDMA,SK002,SK,Bratislava C,12.74,4.42,5.13,5.77,14.03,12.88,16.07
2017,MDMA,SK004,SK,Piestany,3.3,1.41,0.58,0.55,0.58,1.65,7.62
2017,methamphetamine,AT004,AT,Innsbruck,2.4,1.91,2.35,2.71,2.58,05.05,03.04
2017,methamphetamine,BE002,BE,Antwerp Zuid,21.72,22.83,22.17,18.53,26.19,24.53,20.24
2017,methamphetamine,BE003,BE,Boom,0,0,0,0,0,0,0
2017,methamphetamine,BE005,BE,Brussels,7.64,6.84,5.62,6.61,7.21,6.77,6.92
2017,methamphetamine,BE007,BE,Koksijde,0,0,0,0,0,0,0
2017,methamphetamine,BE008,BE,Merchtem,0,0,0,0,0,0,0
2017,methamphetamine,BE010,BE,Oostende,0,0,0,0,0,0,0
2017,methamphetamine,BE011,BE,Ruisbroek (Puurs),0,0,0,0,0,0,0
2017,methamphetamine,CH001,CH,Basel,35.62,40.27,30.23,42.87,0,35.83,37.44
2017,methamphetamine,CH002,CH,Berne,35.05,27.41,23.36,15.26,24.15,29.13,25.66
2017,methamphetamine,CH003,CH,Geneva,19.28,13.22,18.17,17.72,19.69,21.34,17.29
2017,methamphetamine,CH007,CH,St. Gallen Hofen,5.27,8.78,8.78,05.02,6.57,13.49,3.95
2017,methamphetamine,CH008,CH,Zurich,65.81,67.4,59.22,54.88,57.78,68.43,60.79
2017,methamphetamine,CY003,CY,Limassol,83.81,101.15,83.02,73.49,64.62,107.71,102.26
2017,methamphetamine,CZ001,CZ,Brno,154.33,181.31,166.82,159.41,169.01,271.63,197.16
2017,methamphetamine,CZ002,CZ,Budweis,192.36,186.99,211.16,214.57,189.33,200.79,205.9
2017,methamphetamine,DE001,DE,Berlin (4),8.97,15.21,17.15,22.52,14.66,12.85,13.32
2017,methamphetamine,DE008,DE,Chemnitz,224.02,214.22,221.41,330.39,223.8,223.9,246.22
2017,methamphetamine,DE009,DE,Dortmund,0,0,0,0,0,0,0
2017,methamphetamine,DE010,DE,Dresden,171.55,169.88,191.77,175.81,199.62,159.42,193.21
2017,methamphetamine,DE011,DE,Dülmen,0,0,0,0,0,0,0
2017,methamphetamine,DE012,DE,Erfurt,195.94,179.52,180.37,238.9,217.01,241.13,225.72
2017,methamphetamine,DE013,DE,Frankfurt (3),7.66,7.44,7.69,8.42,8.8,10.13,9.28
2017,methamphetamine,DE017,DE,Hamburg (2),3.14,3.12,3.52,3.71,4.56,3.39,3.72
2017,methamphetamine,DE020,DE,Hannover (2),1.87,1.59,2.95,1.7,1.42,0.94,1.57
2017,methamphetamine,DE023,DE,Magdeburg,82.6,81.24,87.02,73.42,85.28,93.91,92.93
2017,methamphetamine,DE024,DE,Mainz,1.1,1.12,3.55,3.24,3.21,0.99,01.02
2017,methamphetamine,DE026,DE,Munich Gut Großlappen,6.86,7.98,9.11,7.3,6.87,8.97,9.58
2017,methamphetamine,DE028,DE,Nuremberg,99.52,81.23,75.19,66.59,108.38,117.42,115.05
2017,methamphetamine,DE029,DE,Rostock,03.04,1.81,2.8,3.65,01.03,2.43,3.19
2017,methamphetamine,DE030,DE,Saarbrücken (2),0,0,0,0,0,0,0
2017,methamphetamine,DE033,DE,Stuttgart,5.37,5.5,5.82,5.49,6.65,6.36,0
2017,methamphetamine,ES001,ES,Barcelona,51.82,45.83,49.68,48.82,48.19,51.35,46.99
2017,methamphetamine,ES002,ES,Castellon,0,0,0,0,0,0,0
2017,methamphetamine,ES003,ES,Madrid VdlV,14.76,20.69,9.97,11.35,10.28,11.13,5.87
2017,methamphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2017,methamphetamine,ES007,ES,Valencia (3),6.17,7.36,6.93,6.64,7.22,6.48,6.22
2017,methamphetamine,FI001,FI,Espoo,28.49,26.44,48.44,46.77,49.6,42.41,39.37
2017,methamphetamine,FI003,FI,Helsinki,41.37,34.62,42.05,47.19,51.69,52.68,52.42
2017,methamphetamine,FI024,FI,Tampere,24.34,20.44,27.7,24.54,18.66,29.71,28.83
2017,methamphetamine,FI025,FI,Turku,21.96,11.75,12.14,4.28,20.44,23.99,28.6
2017,methamphetamine,FR003,FR,Bordeaux I,0,0,0,0,0,0,0
2017,methamphetamine,FR004,FR,Fort-de-France P,0,0,0,0,0,0,0
2017,methamphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2017,methamphetamine,FR006,FR,Paris South Suburbs,0,0,0,0,0,0,0
2017,methamphetamine,GB001,GB,Bristol,0.08,0.08,0.12,0.11,0.1,2.14,3.6
2017,methamphetamine,GR001,GR,Athens,3.86,3.56,0,3.99,3.22,0,4.51
2017,methamphetamine,HR001,HR,Zagreb,0,0,0,0,0,0,0
2017,methamphetamine,IT002,IT,Milan,10.25,8.11,8.7,8.28,10.78,11.08,13.32
2017,methamphetamine,LT003,LT,Vilnius,41.29,37.91,37.92,39.3,41.68,37.74,41.98
2017,methamphetamine,NL001,NL,Amsterdam,15.73,12.97,15.06,13.18,11.74,16.62,12.75
2017,methamphetamine,NL002,NL,Eindhoven,0,0,0,0,0,0,0
2017,methamphetamine,NL003,NL,Nieuwegein Ijssel.,0,0,0,0,0,0,0
2017,methamphetamine,NL004,NL,Oudewater,0,0,0,0,0,0,0
2017,methamphetamine,NL005,NL,Utrecht,0,0,0,0,0,0,0
2017,methamphetamine,NO001,NO,Oslo,104.11,148.28,79.47,118.63,65.74,65.74,65.74
2017,methamphetamine,PL003,PL,Krakow P,0.66,0.55,0.33,0.45,0,0,0.59
2017,methamphetamine,PT001,PT,Almada,0.76,0.71,0.62,0.67,0.59,1.99,0.61
2017,methamphetamine,PT002,PT,Lisbon,0,0,0,0,0,0,0
2017,methamphetamine,PT003,PT,Porto,0.48,0.31,0.27,0.31,0.41,0.81,0.72
2017,methamphetamine,SI003,SI,Ljubljana,0,0,0,0,0,0,0
2017,methamphetamine,SK002,SK,Bratislava C,127.37,69.45,75.89,79.92,183,139.84,164.52
2017,methamphetamine,SK004,SK,Piestany,89.26,86.21,73.72,63.76,84.68,78.99,69.59
2016,amphetamine,AT004,AT,Innsbruck,12.67,8.9,8.75,8.45,10.84,21.47,16.05
2016,amphetamine,BE001,BE,Antwerp Deurne,86.11,89.47,90.29,85.14,80.01,100.98,101.18
2016,amphetamine,BE002,BE,Antwerp Zuid,189.3,179.86,185.52,162.38,173.38,213.18,291.26
2016,amphetamine,BE005,BE,Brussels,38.82,38.09,34.49,30.97,31.18,36.2,48.06
2016,amphetamine,BE007,BE,Koksijde,32.17,30.84,38.23,21.02,29.88,32.83,89.91
2016,amphetamine,BE010,BE,Oostende,144.81,144.82,163.21,161.55,189.11,195,254.37
2016,amphetamine,CH001,CH,Basel,26.96,22.1,28.59,25.71,27.83,31.32,29.31
2016,amphetamine,CH002,CH,Berne,24.8,25.79,27.54,20.4,20.48,23.73,26.44
2016,amphetamine,CH003,CH,Geneva,0,15.7,10.4,5.55,15.07,6.45,5.96
2016,amphetamine,CH005,CH,Lugano,0,0,0,0,0,0,0
2016,amphetamine,CH008,CH,Zurich,40.63,32.27,24.86,27.49,29.65,43.06,47.57
2016,amphetamine,CY003,CY,Limassol,6.84,10.55,13.04,7.42,5.23,6.11,7.31
2016,amphetamine,CZ002,CZ,Budweis,27.82,18.09,24.49,15.93,16.91,25.41,22.15
2016,amphetamine,DE009,DE,Dortmund,100.25,101.51,184.88,179.24,147.2,182.1,157.51
2016,amphetamine,DE010,DE,Dresden,21.08,21.54,20.41,20.2,22.29,28.21,24.69
2016,amphetamine,DE011,DE,Dülmen,185.26,161.65,110.21,149.13,199.6,206.08,226.85
2016,amphetamine,DE026,DE,Munich Gut Großlappen,26,21.77,22.51,26.08,34.99,28.71,23.13
2016,amphetamine,ES001,ES,Barcelona,42.86,42.56,46.88,52.06,41.56,43.12,50.44
2016,amphetamine,ES002,ES,Castellon,0,0,0,0,0,0,0
2016,amphetamine,ES004,ES,Molina de Segura,0,0,0,0,0,0,0
2016,amphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2016,amphetamine,ES007,ES,Valencia (3),6,7.89,06.03,6,7.14,9.48,9.8
2016,amphetamine,FI001,FI,Espoo,74.29,60.38,62.34,57.13,66.58,88.93,93.28
2016,amphetamine,FI003,FI,Helsinki,98.88,80.27,85.52,88.55,93.91,126.17,132.11
2016,amphetamine,FI004,FI,Joensuu,29.01,30.48,22.42,27.57,35.32,36.8,37.16
2016,amphetamine,FI005,FI,Jyväskylä,53.25,23.48,17.96,14.61,17.23,20.96,50.35
2016,amphetamine,FI009,FI,Kotka,87.77,69.35,82.47,71.93,67.93,87.24,95.16
2016,amphetamine,FI011,FI,Kuopio,47.24,47.62,21.24,18.18,25.79,46.24,58.82
2016,amphetamine,FI012,FI,Lahti,128.49,120.22,139.82,113.28,129.72,80,127.47
2016,amphetamine,FI013,FI,Lappeenranta,33.75,26.23,34.56,36.67,41.06,55.76,52.81
2016,amphetamine,FI016,FI,Oulu,29.43,25.82,40.22,32.37,38.17,30.54,31.52
2016,amphetamine,FI020,FI,Rovaniemi,60.75,54.11,64.35,70.33,81.21,95.83,91.19
2016,amphetamine,FI022,FI,Savonlinna,12.25,10.62,11.9,11.6,11.28,20.73,17.95
2016,amphetamine,FI024,FI,Tampere,73.73,65.55,71.96,75.87,83.91,88.09,88.25
2016,amphetamine,FI025,FI,Turku,69.09,60.46,57.29,78.23,64.11,85.56,89.46
2016,amphetamine,FI026,FI,Vaasa,27.31,32.47,29.71,30.15,27.13,34.58,26.58
2016,amphetamine,FR003,FR,Bordeaux I,0,0,0,0,0,0,0
2016,amphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2016,amphetamine,GB001,GB,Bristol,99.71,152.26,59.51,80.14,96.27,90.9,160.5
2016,amphetamine,GR001,GR,Athens,5.85,5.16,4.19,3.73,2.46,7.93,2.96
2016,amphetamine,HR001,HR,Zagreb,74.83,84.72,40.41,41.31,43.44,83.58,137.33
2016,amphetamine,IS002,IS,Reykjavik Klettagarðar,128.64,71.51,101.62,128.5,127.18,105.75,128.77
2016,amphetamine,IT002,IT,Milan,0,0,0,0,0,0,0
2016,amphetamine,NL005,NL,Utrecht,111.73,66.46,73.09,106.73,116.01,111.86,99.69
2016,amphetamine,NO001,NO,Oslo,111.38,116.35,130.54,115.1,104.56,0,0
2016,amphetamine,PT001,PT,Almada,0,0,0,0,0,0,0
2016,amphetamine,PT002,PT,Lisbon,02.09,5.1,4.88,2.96,3.17,2.94,2.16
2016,amphetamine,PT003,PT,Porto,0,0,0,0,0,0,0
2016,amphetamine,SE005,SE,Stockholm (2),202.93,181.72,226.45,195.3,208.99,219.42,227.11
2016,amphetamine,SK004,SK,Piestany,29.71,27.5,29.34,26.44,19.67,44.75,38.85
2016,cocaine,AT004,AT,Innsbruck,131.01,111.9,140.33,131.03,177.57,236.55,205.33
2016,cocaine,BE001,BE,Antwerp Deurne,410.25,372.49,406.43,344.42,394.53,448.28,490.93
2016,cocaine,BE002,BE,Antwerp Zuid,912.82,788.49,776.91,670.11,808.53,1040.18,1406.51
2016,cocaine,BE005,BE,Brussels,453.48,368.19,319.82,376.04,392.35,491.75,516.18
2016,cocaine,BE007,BE,Koksijde,66.64,55.22,55.38,34.11,61.97,71.18,195.11
2016,cocaine,BE010,BE,Oostende,93.49,76.26,74.7,72.53,83.02,114.53,171.48
2016,cocaine,CH001,CH,Basel,399,372.08,366.85,404.11,425.36,557.91,520.9
2016,cocaine,CH002,CH,Berne,317.61,327.55,286.07,284.61,305.19,401.14,357.78
2016,cocaine,CH003,CH,Geneva,0,418.4,407.72,424.78,515.08,591.17,551.07
2016,cocaine,CH005,CH,Lugano,316.96,330.41,346.73,392.78,363.3,496.21,421.19
2016,cocaine,CH008,CH,Zurich,661.75,580.89,597.97,651.59,707.83,904.13,953.55
2016,cocaine,CY003,CY,Limassol,175.15,180.56,113.11,118.4,172.99,147.89,166.13
2016,cocaine,CZ002,CZ,Budweis,10.36,11.76,4.73,2.4,03.08,5.58,9.93
2016,cocaine,DE009,DE,Dortmund,227.3,272.01,487.4,538.96,465.1,504.23,450.16
2016,cocaine,DE010,DE,Dresden,15.91,16.68,14.26,14.57,17.08,23.95,21.44
2016,cocaine,DE011,DE,Dülmen,85.01,58.81,47.47,82.31,92.06,113.78,109
2016,cocaine,DE026,DE,Munich Gut Großlappen,106.79,86.07,94.37,103.65,161.12,137.1,107.43
2016,cocaine,ES001,ES,Barcelona,642.26,535.54,604.16,588.15,666.25,930.6,926.77
2016,cocaine,ES002,ES,Castellon,241.79,319.24,287.58,325.69,477.35,479.04,422.04
2016,cocaine,ES004,ES,Molina de Segura,510.41,597.37,320.96,402.52,426.09,658.1,654.13
2016,cocaine,ES005,ES,Santiago,154.49,82.35,105.78,147.47,144.28,179.5,184.87
2016,cocaine,ES007,ES,Valencia (3),209.94,90.94,201.35,203.83,274.95,419.1,431.28
2016,cocaine,FI001,FI,Espoo,11.05,7.41,5.49,6.35,6.76,15,21.41
2016,cocaine,FI003,FI,Helsinki,16.27,10,12.64,13.15,14.81,24.72,25.63
2016,cocaine,FI004,FI,Joensuu,0.56,0.49,1.76,0.59,0.56,1.27,01.04
2016,cocaine,FI005,FI,Jyväskylä,0,0,0,0,0,0,0
2016,cocaine,FI009,FI,Kotka,05.03,2.98,1.32,1.6,1.65,3.98,5.77
2016,cocaine,FI011,FI,Kuopio,1.36,0.51,1.53,0.53,0.51,01.09,2.44
2016,cocaine,FI012,FI,Lahti,3.98,2.7,12.9,29.27,10.06,4.15,6.44
2016,cocaine,FI013,FI,Lappeenranta,0,0,0,0,0,0,0
2016,cocaine,FI016,FI,Oulu,0,0,0,0,0,0,0
2016,cocaine,FI020,FI,Rovaniemi,0.93,5.11,0.97,0.94,0.94,0.93,0.91
2016,cocaine,FI022,FI,Savonlinna,0,0,0,0,0,0,0
2016,cocaine,FI024,FI,Tampere,6.65,3.94,3.29,6.4,7.83,8.64,8.33
2016,cocaine,FI025,FI,Turku,1.81,0.75,01.04,01.08,01.04,2.91,4
2016,cocaine,FI026,FI,Vaasa,0,0,0,0,0,0,0
2016,cocaine,FR003,FR,Bordeaux I,180.61,151.44,274.4,216.39,303.18,197.04,399.14
2016,cocaine,FR005,FR,Paris Seine Centre,252.9,147.98,139.55,124.06,85.72,188.1,248.87
2016,cocaine,GB001,GB,Bristol,367.2,331.05,117.02,288.9,349.52,565.38,713.82
2016,cocaine,GB002,GB,London,1120.44,1090.04,637.52,644.05,732.16,1145.32,0
2016,cocaine,GR001,GR,Athens,30.71,28.81,21.49,25.47,24.61,36.15,45.65
2016,cocaine,HR001,HR,Zagreb,149,140.3,121.97,112.53,162.32,262.28,187.81
2016,cocaine,IS002,IS,Reykjavik Klettagarðar,76.17,48.06,87.43,91.29,142.52,120.73,138.06
2016,cocaine,IT002,IT,Milan,308.62,264.3,314.74,312.99,263.86,344.35,337.27
2016,cocaine,NL002,NL,Eindhoven,534.84,472.66,347.49,401.78,426.65,606.2,695.48
2016,cocaine,NL005,NL,Utrecht,296.82,239.19,305.72,273.91,281.14,412.44,363.31
2016,cocaine,NO001,NO,Oslo,127.78,113.01,118.66,131.61,200.96,0,0
2016,cocaine,PT001,PT,Almada,94.29,25.44,69.75,76.18,57.91,85.3,67.9
2016,cocaine,PT002,PT,Lisbon,268.19,224.78,218.05,264.75,241.17,306.44,282.32
2016,cocaine,PT003,PT,Porto,89.32,87.39,60.59,78.47,90.95,114.94,113.6
2016,cocaine,SE005,SE,Stockholm (2),136.24,104.99,101.39,113.22,113.9,202.39,236.89
2016,cocaine,SK004,SK,Piestany,11.2,24,14.41,12.71,11.8,35.02,31.08
2016,MDMA,AT004,AT,Innsbruck,18.8,15.61,10.5,9.38,11.93,45.43,40.44
2016,MDMA,BE001,BE,Antwerp Deurne,45.63,20.94,62.56,44.34,40.1,41.04,48.29
2016,MDMA,BE002,BE,Antwerp Zuid,136.44,88.16,70.1,57.59,62.96,90.61,182.15
2016,MDMA,BE005,BE,Brussels,37.65,15.29,8.84,10.37,14.14,80.46,74.15
2016,MDMA,BE007,BE,Koksijde,5.43,3.96,04.09,1.83,3.97,05.05,15.9
2016,MDMA,BE010,BE,Oostende,12.83,9.91,14.05,11.62,10.63,13.3,21.51
2016,MDMA,CH001,CH,Basel,38,20.48,11.99,11.36,11.31,28.91,51.34
2016,MDMA,CH002,CH,Berne,26.92,16.2,8.52,7.36,10.53,25.38,41.94
2016,MDMA,CH003,CH,Geneva,0,19.19,11.84,11.47,20.16,66.43,64.71
2016,MDMA,CH005,CH,Lugano,3.38,1.75,3.83,0.74,0.69,1.77,5.48
2016,MDMA,CH008,CH,Zurich,82.26,33.02,18.17,16.45,21.73,66.34,177.25
2016,MDMA,CY003,CY,Limassol,3.13,3.65,6.11,03.09,2.71,2.31,2.97
2016,MDMA,CZ002,CZ,Budweis,35.22,14.47,8.59,8.72,6.15,10.85,45.57
2016,MDMA,DE009,DE,Dortmund,19.06,13.27,20.88,19.6,16.54,34.22,42.63
2016,MDMA,DE010,DE,Dresden,13.84,14.13,7.68,5.83,07.08,19.03,21.44
2016,MDMA,DE011,DE,Dülmen,13.45,11.35,7.5,09.09,12.85,24.93,19.22
2016,MDMA,DE026,DE,Munich Gut Großlappen,26.09,14.74,11.65,10.18,50.64,41.97,13.37
2016,MDMA,ES001,ES,Barcelona,63.95,34.22,26.77,20.88,19.97,54.53,107.17
2016,MDMA,ES002,ES,Castellon,6.64,6.84,6.85,6.77,3.39,4.29,6.97
2016,MDMA,ES004,ES,Molina de Segura,0,0,0,0,0,0,0
2016,MDMA,ES005,ES,Santiago,4.27,1.67,1.28,3.65,4.89,7.6,7.84
2016,MDMA,ES007,ES,Valencia (3),9.31,6.83,3.63,2.86,3.61,7.57,14.46
2016,MDMA,FI001,FI,Espoo,29.02,12.35,7.32,8.9,13.91,54.59,96.9
2016,MDMA,FI003,FI,Helsinki,40.24,15.69,9.41,11.67,13.71,54.98,93.41
2016,MDMA,FI004,FI,Joensuu,5.47,2.21,2.7,08.01,2.62,3.42,7.5
2016,MDMA,FI005,FI,Jyväskylä,25.83,5.4,7.66,14,11.99,27.74,24.6
2016,MDMA,FI009,FI,Kotka,15.56,8.22,9.24,5.98,6.83,17.35,26.13
2016,MDMA,FI011,FI,Kuopio,14.5,6.26,4.98,4.11,13.36,20.54,30.17
2016,MDMA,FI012,FI,Lahti,23.85,9.89,6.46,15.41,11.53,23.95,34.73
2016,MDMA,FI013,FI,Lappeenranta,9.13,6.34,1.99,3.71,19.61,39.92,21.07
2016,MDMA,FI016,FI,Oulu,8.47,7.39,7.39,7.64,17.07,7.99,16.24
2016,MDMA,FI020,FI,Rovaniemi,21.27,10.08,7.12,4.29,4.92,26.11,26.14
2016,MDMA,FI022,FI,Savonlinna,25,15.3,15.12,7.81,6.86,25.63,47.65
2016,MDMA,FI024,FI,Tampere,24.55,10.32,15.49,20.48,22.41,43.47,52.83
2016,MDMA,FI025,FI,Turku,19.07,9.26,4.6,14.12,10.37,24.52,34.16
2016,MDMA,FI026,FI,Vaasa,15.42,7.28,11.71,12.43,12.68,37.43,33.73
2016,MDMA,FR003,FR,Bordeaux I,13.55,03.03,15.59,7.75,11.55,9.89,35.36
2016,MDMA,FR005,FR,Paris Seine Centre,11.6,6.66,5.64,9.69,25.2,44.2,17.1
2016,MDMA,GB001,GB,Bristol,55.25,25.03,4.29,13.28,13.83,84.84,162.01
2016,MDMA,GR001,GR,Athens,3.12,1.12,1.78,02.09,01.06,3.99,4.59
2016,MDMA,HR001,HR,Zagreb,68.26,33.21,19.84,14.24,13.72,72.78,122.52
2016,MDMA,IS002,IS,Reykjavik Klettagarðar,40.01,17.04,25.96,28.92,37.83,55.24,58.39
2016,MDMA,IT002,IT,Milan,5.45,2.57,1.74,1.41,1.59,6.32,12.05
2016,MDMA,NL002,NL,Eindhoven,171.1,118.91,102.17,95.31,47.44,93.78,251.47
2016,MDMA,NL005,NL,Utrecht,120.69,63.17,52.63,48.45,40,154.04,142.25
2016,MDMA,NO001,NO,Oslo,129.06,68.78,62.09,56.49,157.37,0,0
2016,MDMA,PT001,PT,Almada,4.71,0.87,2.54,1.55,0.7,4.56,4.67
2016,MDMA,PT002,PT,Lisbon,28.03,18.35,15.07,18.36,13.96,44.11,50.51
2016,MDMA,PT003,PT,Porto,10.62,15.84,4.74,1.22,3.66,12.42,26.94
2016,MDMA,SE005,SE,Stockholm (2),43.71,25.71,21.95,19.21,14.96,55.25,83.49
2016,MDMA,SK004,SK,Piestany,13.15,7,6.94,5.59,2.95,18.97,16.51
2016,methamphetamine,AT004,AT,Innsbruck,2.85,1.37,2.56,1.85,1.63,1.83,1.96
2016,methamphetamine,BE001,BE,Antwerp Deurne,3.3,3.17,3.58,3.67,3.35,3.42,3.5
2016,methamphetamine,BE002,BE,Antwerp Zuid,9.95,9.57,7.52,6.65,8.64,9.19,13.2
2016,methamphetamine,BE005,BE,Brussels,4.94,4,2.47,3.14,3.14,4.48,4.71
2016,methamphetamine,BE007,BE,Koksijde,0,0,0,0,0,0,0
2016,methamphetamine,BE010,BE,Oostende,0,0,0,0,0,0,0
2016,methamphetamine,CH001,CH,Basel,19.08,18.87,20.43,21.36,17.44,18.03,17.54
2016,methamphetamine,CH002,CH,Berne,8.4,7.94,10.27,9.71,8.18,7.86,7.18
2016,methamphetamine,CH003,CH,Geneva,0,5.9,08.01,7.39,7.46,6.54,5.88
2016,methamphetamine,CH005,CH,Lugano,0.23,0.23,0.65,0.26,0.24,0.77,0.22
2016,methamphetamine,CH008,CH,Zurich,26.41,25.74,23.03,25.15,25.02,26.33,25.3
2016,methamphetamine,CY003,CY,Limassol,13.45,18.04,17.21,15.93,15.58,7.75,10.35
2016,methamphetamine,CZ002,CZ,Budweis,313.75,230.63,274.92,206.48,247.88,287.26,272.39
2016,methamphetamine,DE009,DE,Dortmund,2.49,3.65,6.11,04.08,3.31,3.45,03.02
2016,methamphetamine,DE010,DE,Dresden,132.86,136.65,135.18,135.34,137.3,150.88,128.63
2016,methamphetamine,DE011,DE,Dülmen,3.3,3.78,1.94,2.14,8.92,2.12,2.53
2016,methamphetamine,DE026,DE,Munich Gut Großlappen,25.98,16.87,13.2,13.1,50.07,39.92,14.48
2016,methamphetamine,ES001,ES,Barcelona,24.36,22.27,25.23,21.29,23.73,27.17,24.32
2016,methamphetamine,ES002,ES,Castellon,0,0,0,0,0,0,0
2016,methamphetamine,ES004,ES,Molina de Segura,0,0,0,0,0,0,0
2016,methamphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2016,methamphetamine,ES007,ES,Valencia (3),0.94,0.95,0.66,0.93,01.04,0.88,1
2016,methamphetamine,FI001,FI,Espoo,76.9,66.69,99.05,93.78,93.53,103.89,92.84
2016,methamphetamine,FI003,FI,Helsinki,91.22,67.04,77.95,82.1,88.65,89.75,87.07
2016,methamphetamine,FI004,FI,Joensuu,2.22,1.3,2.22,3.4,02.05,1.79,1.93
2016,methamphetamine,FI005,FI,Jyväskylä,67.03,72.26,63.76,52.75,58.54,69.95,61.5
2016,methamphetamine,FI009,FI,Kotka,14.78,6.26,4.68,6.62,9.87,13.7,26.45
2016,methamphetamine,FI011,FI,Kuopio,24.99,19.12,37.1,29.71,43.04,40.35,35.07
2016,methamphetamine,FI012,FI,Lahti,2.13,3.98,6.28,5.15,2.32,1.84,4.59
2016,methamphetamine,FI013,FI,Lappeenranta,0.72,0.85,6.56,4.82,2.87,2.68,01.04
2016,methamphetamine,FI016,FI,Oulu,16.35,16.62,8.3,7.88,14.07,7.15,13.94
2016,methamphetamine,FI020,FI,Rovaniemi,9.58,5.29,12.71,15.76,7.97,9.78,6.74
2016,methamphetamine,FI022,FI,Savonlinna,36.04,38.54,5.1,05.06,06.06,20.6,46.22
2016,methamphetamine,FI024,FI,Tampere,3.51,2.38,4.85,05.08,3.35,5,4.34
2016,methamphetamine,FI025,FI,Turku,20.72,15.48,38.17,30.64,29.62,28.88,25.39
2016,methamphetamine,FI026,FI,Vaasa,3.71,3.18,1.1,1.19,0.9,2.4,2.79
2016,methamphetamine,FR003,FR,Bordeaux I,0,0,0,0,0,0,0
2016,methamphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2016,methamphetamine,GB001,GB,Bristol,0,0,0,0,0,0,0
2016,methamphetamine,GR001,GR,Athens,2.9,3.43,1.91,3.11,2.76,2.82,3.87
2016,methamphetamine,HR001,HR,Zagreb,0,0,0,0,0,0,0
2016,methamphetamine,IS002,IS,Reykjavik Klettagarðar,12.86,08.06,7.49,06.08,11.27,08.08,11.03
2016,methamphetamine,IT002,IT,Milan,14.56,13,14.32,13.49,12.54,14.21,14.29
2016,methamphetamine,NL002,NL,Eindhoven,12.64,0.14,0.14,2.85,0.14,0.13,0.12
